DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2018-02-12,1.231373,1.385221,0.009217932196577934,0.785934,0.72611,0.7954607825902271,1.066877766214008,0.12645998047457901,0.12423054704921394,0.16534894580126114
2018-02-13,1.237343,1.390618,0.009288535346592408,0.7858445000000001,0.727171,0.7943950661711229,1.0719618724601203,0.12713388666662387,0.12479500859900008,0.1660748864878151
2018-02-14,1.247165,1.4012209999999998,0.009358599055155839,0.792457,0.736774,0.8009156067216041,1.078481648825884,0.12833887211820677,0.12592615539136465,0.1674152920476062
2018-02-15,1.2528015,1.4112615,0.009436989222958308,0.7944475,0.7405665,0.801693175987686,1.0867238210948307,0.12886826280749175,0.12634677768336866,0.16818064282846204
2018-02-16,1.242788,1.405646,0.00942016083982618,0.791141,0.738662,0.7966483410993268,1.0800354899662004,0.12861635426397297,0.12572750650042638,0.16686602985583696
2018-02-19,1.2429335,1.4018825000000001,0.009395114352634343,0.7911395,0.736962,0.7963939282926907,1.0784642022681181,0.12864507787851404,0.1254779140049664,0.16691035578611438
2018-02-20,1.235965,1.4010179999999999,0.009331557226941138,0.7882534999999999,0.734534,0.7910797843516508,1.0703486660779749,0.12763078150688686,0.12374311029297666,0.16597923599757672
2018-02-21,1.2305955,1.39324,0.009292531685209913,0.7803344999999999,0.731654,0.7875783148186797,1.0672387066134115,0.127191736200269,0.1233969197660888,0.16523886517252176
2018-02-22,1.2352960000000002,1.3970345,0.009381725524485365,0.7844935,0.733767,0.7874083948758611,1.0743492666491907,0.1274082062096721,0.12344482664334382,0.16587846748201462
2018-02-23,1.2315535,1.3981759999999999,0.009370560696869857,0.7843935,0.7288235,0.7920647782258226,1.0697086327626082,0.12752231162244723,0.12255305965355964,0.16544198239200983
2018-02-26,1.234166,1.39822,0.00936739192137386,0.785478,0.7301610000000001,0.7888830599196128,1.0684320012479285,0.1279124137654479,0.1229347046453767,0.16576572992452687
2018-02-27,1.2263165,1.3931149999999999,0.009338576632826778,0.77895,0.7233325,0.7830537766096356,1.0680867948691246,0.12723055034528782,0.12187449060271506,0.16472695189907113
2018-02-28,1.2225,1.3781605,0.009395582197250854,0.7761755,0.7209994999999999,0.7797878976918279,1.061752592534393,0.12669654593541643,0.12092300529945069,0.1641814655051047
2018-03-01,1.2298425,1.379783,0.009435368668159971,0.7756434999999999,0.72468,0.7793928529675382,1.0647886634080586,0.12762455917679608,0.121529312718316,0.16514320682180167
2018-03-02,1.2349165,1.3827230000000001,0.00947895600674333,0.7764435,0.7233785,0.7769407104889715,1.0690345068303286,0.12858346030950038,0.12154607827020485,0.1658156180072445
2018-03-05,1.236922,1.3872375000000001,0.009439403278682335,0.776551,0.722402,0.7719197218927627,1.0671612603387917,0.1280494250292705,0.12135152101389682,0.1660684052368011
2018-03-06,1.24367,1.391035,0.009446260225576694,0.78283,0.7288399999999999,0.7772399277477763,1.066311798100259,0.1287425458065978,0.12217526958736828,0.16694253921271568
2018-03-07,1.2445845,1.392423,0.009450161267002022,0.7825799999999999,0.7283540000000001,0.7751024685463418,1.063083932071063,0.12820878544291808,0.12183120092182359,0.16701056926387586
2018-03-08,1.2344000000000002,1.383496,0.009438516793716968,0.779212,0.7262555,0.7760841896128892,1.0544619028186821,0.12771881425852843,0.12134856848430846,0.16573674541095668
2018-03-09,1.2339179999999998,1.3872415,0.009386494055298652,0.785182,0.7280985,0.7811084240981322,1.0544552315214628,0.12875058501047063,0.12162461292966938,0.16564690292056194
2018-03-12,1.2368130000000002,1.3930205,0.009421310155654176,0.787352,0.72946,0.7794615012272621,1.0586536466383512,0.12930087019485642,0.12165827528712875,0.16607888580997088
2018-03-13,1.242429,1.398661,0.009407235951821781,0.7861055,0.732342,0.7719462385761606,1.062675540715882,0.1294301514009196,0.12204818828618103,0.16679132928603055
2018-03-14,1.2401149999999999,1.398645,0.009429140948684729,0.7878885,0.73307,0.7725276796667624,1.0615733791366861,0.12954785854151132,0.12254771303296155,0.16648268942129868
2018-03-15,1.233902,1.396373,0.00942794972262972,0.7799985,0.727702,0.7667706152030677,1.0543518372080762,0.12981984575455027,0.12259231753175572,0.1656556152283894
2018-03-16,1.232151,1.396467,0.009456264775413711,0.7717025,0.7215845,0.7641351632842223,1.0534222000301279,0.12978341095462836,0.1223917926511684,0.1654130425702871
2018-03-19,1.2369350000000001,1.4049180000000001,0.009449187936788712,0.771922,0.724315,0.7652842571844886,1.0548300668762263,0.12965994604590325,0.12275116791598714,0.1660608214364593
2018-03-20,1.2274725,1.402194,0.009408984074353557,0.7683915,0.7183090000000001,0.765608850438311,1.048680811972579,0.12924989821570515,0.1219602921680759,0.16479039074273502
2018-03-21,1.236774,1.41618,0.009450567624717958,0.7766375,0.722802,0.7755599348839879,1.055768879523046,0.1300913527497279,0.12249400988979889,0.16603028641469633
2018-03-22,1.2331370000000001,1.41166,0.009520092154492054,0.769419,0.720483,0.7733156604927723,1.0564827365438434,0.12917743683546282,0.12141097767707411,0.16554622224348572
2018-03-23,1.2383170000000001,1.4154900000000001,0.009568801115339459,0.7698670000000001,0.7233795000000001,0.776179968192145,1.0587298629580064,0.12909064034766693,0.12155734406927798,0.1662892178570009
2018-03-26,1.2473835,1.425039,0.009506697468366465,0.7749685000000001,0.729725,0.7792610579092271,1.0605314216900947,0.1303441084462982,0.12240516353941876,0.16751506065092167
2018-03-27,1.2432444999999999,1.417689,0.009510856642857822,0.7679535000000001,0.726782,0.7767285900589616,1.0590191364757962,0.12969062625333833,0.12178613988477814,0.16690290381844636
2018-03-28,1.2334635,1.4094710000000001,0.009375155276009258,0.7661945,0.721084,0.7743120431075001,1.0477759645432614,0.1273017752232555,0.1200030720786452,0.1655323287948783
2018-03-29,1.2327750000000002,1.403483,0.009413589834829152,0.767806,0.7233900000000001,0.7766115660760536,1.0480422570638048,0.1276471628184238,0.11986777146394267,0.16535553506984205
2018-03-30,1.23488,1.40354,0.009430003441951256,0.7679090000000001,0.7235440000000001,0.7760089085822705,1.0506800789481012,0.12749898000815993,0.12012923984139097,0.16569287582768769
2018-04-02,1.2328299999999999,1.406348,0.009463262667996571,0.7664575,0.721226,0.7748523228329222,1.049254085270781,0.1268995272992608,0.11942013166666617,0.16548250146658866
2018-04-03,1.229865,1.40787,0.00939907043193428,0.768427,0.7257145,0.7812719732742485,1.0456193255546227,0.12770739681242338,0.11944609263462545,0.16507840605243468
2018-04-04,1.230595,1.410255,0.009383882431213795,0.771738,0.7304875000000001,0.7835658042480237,1.0435091124433244,0.12793695266972435,0.11929355549372174,0.16518018267276402
2018-04-05,1.226673,1.402245,0.009330486290949755,0.768519,0.727706,0.784830174522686,1.040571898315314,0.12782836230137068,0.11905080790854516,0.1647296383047805
2018-04-06,1.230921,1.4110619999999998,0.009369665146906979,0.767753,0.7263695,0.7826471474468094,1.0450773200455235,0.12785255021089278,0.119443374762666,0.1653239195689212
2018-04-09,1.234636,1.414879,0.009383957280472876,0.7698535000000001,0.730618,0.7879674222748935,1.0483367089775362,0.1285827989646513,0.1199036741843073,0.165835664153593
2018-04-10,1.238353,1.419395,0.00934635342674702,0.776153,0.736103,0.7939274080413732,1.0474977374048873,0.12842278012074437,0.12072832258076589,0.1662964353693893
2018-04-11,1.2393705,1.4197045000000001,0.009381386672145397,0.7755409999999999,0.735752,0.7954335749330245,1.0467554245482988,0.12895384580666272,0.12037340311138763,0.16645909217871982
2018-04-12,1.2353399999999999,1.424585,0.009333869719713226,0.7754955,0.73755,0.7951432649377601,1.041372695832739,0.12881168260131584,0.11920791111381315,0.1659059326634273
2018-04-13,1.2357440000000002,1.4259465,0.009333203290700816,0.7768075000000001,0.735845,0.7933076566088477,1.0415885475256021,0.12874660672224658,0.11827118281235863,0.16593825304853463
2018-04-16,1.2405775,1.43562,0.009353198279385645,0.777973,0.73624,0.7963254359085437,1.0441268906527672,0.12872946974143012,0.11906887425916089,0.1665778251599147
2018-04-17,1.239795,1.430647,0.009363515063554859,0.7766394999999999,0.7342299999999999,0.7973960235455099,1.0377491635741742,0.12897733868159364,0.11926908327695385,0.16646669854503945
2018-04-18,1.2399959999999999,1.422078,0.009342747085296478,0.778398,0.7318065,0.7922894391779205,1.0348538786323371,0.12897043546222683,0.11925190892493212,0.16651437539417074
2018-04-19,1.237175,1.41089,0.009330059726377338,0.7730555,0.7270979999999999,0.789595655960539,1.0319427560714352,0.12845688723527765,0.11923623942255321,0.16611530229247423
2018-04-20,1.2313939999999999,1.402207,0.009305411515539803,0.7673154999999999,0.7208,0.7842030144763876,1.0285293470278587,0.1279470442537479,0.11865211200759375,0.1653402247138994
2018-04-23,1.2235200000000002,1.3959039999999998,0.009216369008668918,0.7604964999999999,0.714704,0.778734323104658,1.0248904904510954,0.126911630226213,0.11763460339493463,0.16428109974696603
2018-04-24,1.2260330000000002,1.3996324999999998,0.00920830662924411,0.7604555,0.7119,0.7796726856098541,1.0242700795345716,0.1266790837504559,0.11782396804613986,0.16462929680406793
2018-04-25,1.218802,1.394967,0.009157781710536257,0.756446,0.706908,0.7791596607227174,1.0195727378484771,0.12556346605391694,0.11702780961096738,0.1636175178731686
2018-04-26,1.2129485,1.3933929999999999,0.009166520384278867,0.7556285,0.706095,0.7777017358302745,1.0135552884274284,0.1252019193955051,0.11567045487406379,0.16282044080377936
2018-04-27,1.215829,1.3798549999999998,0.009189554784449803,0.7582154999999999,0.7084050000000001,0.7800524975330839,1.0149594878920407,0.12577255793712883,0.11576633930454183,0.1631741683542955
2018-04-30,1.210603,1.379153,0.009165159379830326,0.753393,0.703513,0.7793327197387052,1.0120002995520887,0.12488397498199329,0.11456200511003824,0.1625090090931916
2018-05-01,1.202073,1.363346,0.009120026849359045,0.7491155,0.70042,0.7788101338774621,1.0062538677883044,0.12377386514837392,0.11327754414284298,0.1613258663118358
2018-05-02,1.1977,1.3595875,0.009121116570606108,0.7496905,0.699512,0.776589251072858,1.003152406437229,0.12323477734710646,0.11240185912674996,0.160782470401756
2018-05-03,1.2013755,1.359356,0.00917493481208816,0.7532099999999999,0.70413,0.7787980031619199,1.0048382963971523,0.1243688281969007,0.11370675199221336,0.1612729987391677
2018-05-04,1.1985085,1.3551005,0.00918100395196315,0.7543099999999999,0.7019694999999999,0.7788762529198123,1.0024901856210828,0.12426917299362451,0.11388412631799524,0.16092671904134023
