DATE,EUR,GBP,JPY,AUD,NZD,CAD,CHF,NOK,SEK,DKK
2017-01-12,1.06125,1.2163,0.008717255807871681,0.7483,0.7097,0.7607455306200076,0.9892175289346128,0.11726697586059302,0.1117006422786931,0.14272461285948762
2017-01-13,1.0644,1.21785,0.008731336767659128,0.7502,0.71315,0.7626019980172348,0.9909820632246555,0.11760762567844898,0.11230276826323768,0.14310758112411004
2017-01-16,1.0603,1.20485,0.008756567425569177,0.74775,0.7103,0.7590132827324478,0.9878006618264433,0.11721817819507449,0.11170313774113916,0.14252120002850424
2017-01-17,1.07135,1.24135,0.008878235006880631,0.7567,0.7215,0.7666947788085563,0.9984523987818882,0.11837961976466131,0.11256571023334873,0.14406315728815514
2017-01-18,1.06305,1.2259,0.008721056992107443,0.75055,0.71235,0.753607897810769,0.9926543577526304,0.11772184682033292,0.11169190903810927,0.14294086536399891
2017-01-19,1.0664,1.2342,0.008705493166187864,0.75615,0.71895,0.7508071176514753,0.9938382031405287,0.11837541579364798,0.11172685019663925,0.14341852393655163
2017-01-20,1.0703,1.2375,0.008724100327153763,0.75555,0.7169,0.7506380423359855,0.9981534161800669,0.11887920683793199,0.11251758087201126,0.14380729822038468
2017-01-23,1.0765,1.25355,0.008873114463176575,0.7583,0.7233,0.7554296506137866,1.0035122930255895,0.1198063928691235,0.11328235627301048,0.14476179446720422
2017-01-24,1.0731,1.25205,0.00878773232567336,0.75825,0.7247,0.7599361653621095,0.9990009990009991,0.11973108398536886,0.11302244625782681,0.14431263890091495
2017-01-25,1.0748,1.26345,0.008827293993026439,0.75725,0.72985,0.765081672468536,1.0005002501250624,0.1203123308107848,0.11338382693092658,0.1445253786564921
2017-01-26,1.0682,1.25935,0.008730955603090758,0.7536,0.7246,0.7639711218915924,1.0001500225033755,0.11990551445460977,0.11312217194570136,0.14363688595231255
2017-01-27,1.0699,1.2555,0.008689607229753215,0.75515,0.72645,0.7603117278084014,1.0001500225033755,0.11987676668384899,0.11297520194317348,0.1437969586943236
2017-01-30,1.06945,1.2486,0.008789277081960008,0.75555,0.7285,0.7623403849818944,1.004823151125402,0.12026747486409775,0.1132207918662183,0.14380212827149844
2017-01-31,1.0798,1.2579,0.008865641207500332,0.7585,0.73115,0.7674597083653109,1.0107646434527722,0.12127091923356778,0.11439160823162013,0.14520742881205803
2017-02-01,1.0769,1.26585,0.00883041193871694,0.7586,0.728,0.766342248448157,1.006947940791461,0.1214417565335665,0.11428571428571428,0.14477017734346725
2017-02-02,1.07585,1.2528,0.008864855281237533,0.76575,0.72885,0.7676953784738216,1.0073536818777071,0.12118054082875371,0.11425829229556335,0.14464662828709463
2017-02-03,1.0784,1.24875,0.008872720819839404,0.76835,0.73155,0.7678722260615833,1.007455168245013,0.12183532737152464,0.11412007714517214,0.14493593831526463
2017-02-06,1.075,1.24695,0.008948946261577698,0.76595,0.73205,0.7644091117566121,1.0091326504869065,0.12118274357731458,0.1133298578843582,0.14457343607685524
